31.452837,28.3256,61.74818,154.007757,147.452774,19.552696,146.142133,132.480571,155.392382,150.289485,133.838031,166.820618,150.978187,137.996835,161.767077,0.000000
30.30813,29.064234,58.73407,152.631055,146.038849,22.304912,146.059201,133.501952,153.942155,147.827785,135.074862,165.72221,148.312512,138.363309,161.70953,0.000000
30.269082,28.754411,58.161373,155.243654,146.167368,20.715838,147.482432,134.231006,156.31516,147.657103,136.075949,169.934425,148.798572,139.645106,163.683158,0.000000
29.265283,29.135114,58.200392,154.300882,147.981186,20.285367,148.516842,135.460086,156.700284,148.521392,137.138774,168.55476,150.197874,141.40645,162.550286,0.000000
29.662645,30.523707,58.23845,151.820764,145.787847,18.937804,147.055646,133.327815,156.544189,147.208455,135.195682,168.562998,149.746361,140.706033,162.151163,0.000000
31.80886,30.8577,60.475438,154.600108,147.635931,17.222447,149.354412,133.335472,160.070774,149.235537,136.035582,169.959101,151.407558,140.634299,163.725048,0.000000
35.026638,29.520143,63.10584,152.707282,146.852475,20.5532,148.030016,132.96063,156.207507,149.248888,135.811757,167.291656,149.092078,140.005746,163.740823,0.000000
34.068546,29.931057,57.977562,156.338428,145.949147,18.51278,149.16493,134.683359,158.327776,148.718122,136.362075,170.280006,148.358829,139.572885,165.151605,0.000000
33.321244,29.900779,55.269471,154.309791,144.611819,17.64064,147.042545,132.148477,156.764761,147.77189,133.534007,166.477474,148.717442,137.422606,162.832939,0.000000
35.847006,29.351972,58.24275,156.693922,147.040382,19.588786,149.139037,132.48642,154.84543,149.564779,134.889565,165.953154,150.022533,139.745106,162.343944,0.000000
36.689579,29.655001,62.025708,155.568583,147.032677,21.243946,149.761326,134.208373,155.897872,149.508604,136.293991,164.919727,147.004651,138.771981,163.604831,0.000000
34.762426,28.651603,53.340476,156.323798,145.95776,20.423476,148.353911,133.477792,155.481065,148.278323,134.448716,166.102975,148.178199,137.472759,163.914228,0.000000
36.86187,29.103411,60.535852,152.741641,147.041781,18.083075,148.022401,134.201749,158.417881,149.046628,135.993386,168.036182,148.626991,138.263808,163.595869,0.000000
34.689004,27.90745,59.18337,155.594576,146.373867,18.047577,148.764658,133.644594,157.113543,148.622344,134.94073,167.040925,148.714246,138.81146,163.992808,0.000000
35.399305,29.527509,58.635477,153.928597,146.641689,19.822578,148.032905,132.905286,155.440914,148.734012,134.696953,165.842238,148.368435,138.546343,163.504855,0.000000
34.922001,28.398446,56.626214,155.998372,147.150558,22.411029,148.04329,131.942981,153.128699,148.40935,134.074332,164.02954,146.835779,138.427616,163.169057,0.000000
34.481753,29.633886,54.667291,158.236095,147.129654,20.822751,147.892442,132.542232,155.415177,148.742972,134.361727,166.143396,148.975569,139.117683,163.265666,0.000000
38.599858,28.932931,56.153528,161.129355,148.448137,17.050308,150.475027,132.824891,158.092278,149.868506,134.281961,166.171599,149.065202,138.632401,163.13612,0.000000
36.051514,28.373307,61.284724,155.188705,146.176216,20.128801,148.91868,132.509769,155.298259,149.073434,134.949301,165.820808,148.772033,139.678366,163.654121,0.000000
