20.284904,19.129309,38.955075,61.422314,2.786129,2.715473,15.960635,59.718081,154.846494,101.518459,50.609001,170.156416,127.519322,40.173145,170.532901,0.000000
21.980352,20.940591,37.640341,61.150201,2.378179,3.512533,16.153807,36.944321,164.406402,124.495755,35.995317,173.30263,138.422933,39.358544,170.559226,0.000000
21.462343,19.717831,38.386635,62.331498,2.468948,2.795161,15.824584,40.279474,163.948022,121.347603,40.59299,172.458126,135.712598,41.373333,170.140914,0.000000
21.287131,19.938851,36.525494,61.425323,3.201941,3.190855,16.335276,39.754422,164.406832,122.219254,39.473662,172.861844,137.020843,39.887455,170.817372,0.000000
20.844275,20.668138,35.871567,62.892208,2.14153,2.927342,15.17473,42.469621,161.64437,119.802204,37.777049,172.712871,137.715717,38.176618,170.419416,0.000000
21.204403,20.073477,37.049898,62.949372,1.489354,3.040962,14.740924,32.354997,166.237415,130.900935,29.940846,175.196773,141.719856,33.023259,171.907902,0.000000
21.181705,20.522398,35.724886,63.451672,1.211723,2.597604,15.455725,38.218433,164.861203,123.661132,38.781433,173.096248,136.707526,41.143927,170.440212,0.000000
19.941555,19.020475,38.386826,62.772085,2.427709,3.047853,15.78172,38.898143,162.474141,123.588883,35.362859,174.356639,138.795195,31.930724,172.23786,0.000000
21.110076,19.324317,38.084871,65.28564,1.056805,2.825563,14.645661,36.469912,164.359725,125.571593,35.079277,173.9367,138.579047,37.212574,170.992936,0.000000
20.167078,19.523324,37.724647,63.034833,1.785784,2.261128,15.216716,40.242792,163.025404,122.029755,37.73518,172.751812,137.021918,38.032879,170.758967,0.000000
23.345351,22.394799,58.088621,62.028264,4.730303,2.394205,45.063842,32.783086,124.544071,88.9172,135.56225,114.217676,105.199107,155.428611,114.241309,18.000000
23.839183,22.512523,60.09192,59.030967,5.926146,2.436393,48.806993,32.32329,121.691848,80.80383,136.116209,105.213378,96.150701,156.208929,104.501923,18.000000
23.399755,23.781125,54.233477,61.285059,5.036347,2.365536,44.569619,32.51358,124.882141,89.776504,135.519312,114.608203,101.527147,154.317625,110.329679,18.000000
24.263481,22.031596,59.718692,60.932666,5.536529,2.366122,44.047598,31.515757,126.826422,87.5957,135.162028,113.18274,100.755525,154.59487,110.986618,18.000000
25.456376,24.694918,55.336485,61.980258,5.210606,2.474137,50.506737,32.462971,119.054803,82.836982,136.828417,108.535532,88.197132,155.781906,98.331082,18.000000
24.949212,24.899434,59.903741,57.873945,5.321847,2.288774,53.27398,31.306983,116.812531,78.160321,139.302064,103.419482,88.88562,156.398957,99.160277,18.000000
20.181162,21.240572,58.978628,60.735459,5.209849,2.416529,51.67843,33.654137,118.561167,72.992343,135.724438,98.640276,83.419833,156.192285,94.554516,18.000000
22.440815,19.025863,56.515244,63.756691,4.537389,2.291469,48.485607,34.02624,120.544853,81.907283,136.965739,105.417621,84.319115,155.563028,93.073606,18.000000
21.85138,20.917187,62.864465,58.503687,5.055612,2.143268,53.497134,31.885781,117.949546,76.170061,135.261411,102.480019,81.344264,154.919955,92.730303,18.000000
21.538921,19.666969,64.802832,61.500051,4.582157,2.199325,48.739435,33.36569,121.247271,79.786221,135.684371,105.257612,82.065514,155.498592,92.649975,18.000000
12.218248,17.394293,17.069788,66.042111,5.955383,1.513161,25.480317,27.665717,157.889471,117.029968,69.981103,163.98011,131.127202,54.72238,163.625166,2.000000
23.499313,3.511753,26.5208,72.159213,3.403242,5.034468,47.579138,25.479443,127.640547,86.692362,153.801153,117.322158,67.861225,142.359716,99.715267,2.000000
14.231246,17.055205,19.551635,65.071222,6.660877,1.8895,23.877911,28.382811,158.813849,118.364933,76.335605,164.863801,129.315508,64.985667,164.241108,2.000000
11.353719,17.79485,16.944786,65.831685,5.935857,2.304861,27.262291,30.085286,157.636368,114.292298,72.318717,164.958186,128.349505,55.548866,164.943147,2.000000
22.065848,4.122565,24.299407,71.374767,3.357483,5.092739,47.827497,21.23233,131.951079,86.426659,163.502688,118.705866,72.086959,151.248789,108.442681,2.000000
12.671674,18.031674,16.301094,66.419975,5.606804,2.141403,25.483638,30.509162,159.157612,117.739837,69.480405,166.953739,130.344562,52.863544,165.4567,2.000000
11.700649,17.161003,19.815322,65.993302,6.840838,2.001941,26.853281,28.279084,158.387826,114.495529,78.668184,163.768932,126.532889,67.180474,164.061514,2.000000
21.583668,6.190085,24.544425,70.052725,2.663608,3.658442,45.948844,23.112915,134.270684,88.841248,163.438608,125.043657,82.236032,152.810334,120.375381,2.000000
22.934184,3.149644,26.006746,68.9765,2.584449,4.472519,48.644995,19.517406,127.730561,87.0451,163.173108,115.614464,74.287671,149.554124,108.24903,2.000000
11.889722,16.536115,16.773083,63.964201,3.989875,3.416905,25.621534,27.319411,158.53075,120.179162,53.677364,166.714631,132.603934,44.721122,165.617801,2.000000
