38.857292,32.92821,51.242593,166.751926,149.315491,10.720459,150.721594,124.87966,149.916111,146.007238,129.843825,161.315213,159.539919,140.744547,160.801611,0.000000
35.321889,32.887415,47.048884,166.416235,148.895898,11.566576,150.416342,127.26507,156.524856,147.320431,130.050699,163.545713,158.86541,140.152855,161.72773,0.000000
36.301342,33.681773,47.524199,164.138161,148.384553,14.03676,151.074594,122.919956,145.739517,146.537084,128.446413,159.872927,159.118031,140.975529,160.101027,0.000000
37.177411,32.749831,51.02555,163.840868,148.705808,13.983075,148.756293,125.852912,147.603813,145.774355,130.662107,162.533388,158.612736,142.477953,161.589053,0.000000
36.408849,33.351017,45.143146,164.934123,146.275521,14.253891,149.49064,122.595404,138.965221,144.382962,127.57477,157.849224,157.539258,140.521423,159.641679,0.000000
32.87928,30.500344,45.444238,163.630477,143.59896,20.951746,144.524996,122.581512,127.086607,142.497666,124.959021,154.734961,153.538972,137.768121,158.44693,0.000000
35.946414,30.859758,43.954399,167.197977,145.544675,17.547845,147.546536,123.256932,137.793937,143.503463,127.317095,158.849476,153.549152,139.499569,159.867609,0.000000
34.556662,30.131538,46.196563,163.94768,145.744457,18.048703,145.193152,123.955618,133.639822,143.692739,125.785937,155.810577,152.749392,136.693783,159.030683,0.000000
32.683071,30.796617,45.2358,164.79577,144.987196,17.872845,145.853868,124.235809,143.386427,143.592076,126.841944,161.329505,154.535611,139.236358,160.306606,0.000000
34.806678,32.238921,46.407153,164.214551,145.233574,15.384328,147.041115,122.754134,136.333548,143.430801,127.148768,157.630635,154.602324,139.327213,158.752901,0.000000
32.796432,30.074455,46.885478,163.856635,145.628966,18.227224,145.474844,124.27201,132.985187,144.978005,125.084469,155.136923,153.622732,135.600199,157.834784,0.000000
38.465311,30.471844,49.746195,163.556953,147.71413,15.911652,148.169552,125.183984,146.610246,143.831842,130.478413,162.535562,155.03348,140.907429,159.388876,0.000000
34.563228,31.526733,51.162493,166.553594,147.052939,16.326772,145.048561,125.153325,130.804361,145.650487,127.245279,155.836876,154.034975,137.801373,158.162393,0.000000
34.45483,30.357429,42.967729,165.915644,144.51664,18.837048,146.858126,123.294867,127.229986,142.625977,125.184521,153.302363,152.361231,137.807068,159.150278,0.000000
36.105372,29.746104,46.611208,168.14687,146.30476,16.972766,147.858681,123.849108,134.239912,145.67264,127.201161,156.720109,153.667554,137.731527,159.001537,0.000000
35.697654,30.383334,48.35326,166.822005,146.494293,13.374215,148.941393,121.198246,131.086124,146.822415,124.04548,154.144791,155.247774,135.447569,157.273228,0.000000
32.93861,28.796069,49.685395,161.140465,145.94898,15.581853,147.116962,125.105095,142.977155,145.72456,128.055761,159.854406,154.427962,138.022539,157.075717,0.000000
35.440252,30.146579,46.014448,164.965142,146.618166,17.532129,148.599506,122.298821,130.2309,144.245576,127.402662,154.859185,154.177976,139.770636,157.044148,0.000000
33.416252,30.103541,47.007802,165.334504,144.582694,18.556082,143.393398,121.741788,122.860571,143.736164,123.49206,153.515766,153.187343,136.366575,158.646549,0.000000
66.939082,36.877771,56.244577,161.885538,146.760736,11.094013,149.944282,130.529865,167.788896,149.882066,140.31498,169.584438,149.93694,146.17379,168.829444,0.000000
64.267702,36.924365,56.144659,165.031123,147.419388,8.706399,152.264718,127.525715,173.960062,152.142951,140.23568,172.148631,154.238018,147.258954,170.326076,0.000000
64.444116,36.678059,53.428021,164.789729,145.41833,10.207177,150.236508,128.305721,171.71344,150.129437,140.770796,172.090015,152.579905,146.112745,168.542153,0.000000
66.441211,37.520014,53.601962,160.103392,147.524263,10.137034,151.166462,129.649353,171.213712,151.169933,139.491758,171.174247,153.186106,145.960965,167.931622,0.000000
65.849171,35.822825,56.609019,163.242089,149.647259,10.935812,154.391794,131.345086,170.585602,152.116295,142.029768,170.21599,153.47557,147.526644,169.605112,0.000000
60.658706,35.672958,57.166106,166.541361,145.669135,8.909957,148.313359,127.884468,167.752,148.812874,140.170303,168.285789,150.851661,146.206507,166.073562,0.000000
63.288738,34.407393,55.103626,162.504653,147.953421,8.253478,149.65686,132.420945,168.502535,149.630747,140.731897,171.290982,151.815439,147.395997,168.384202,0.000000
59.910897,33.921872,52.190194,162.769615,147.432001,13.112001,150.219767,133.240074,166.660956,149.069163,141.182238,171.401839,152.503739,147.316618,169.256103,0.000000
57.391048,33.247715,51.098628,169.434741,147.094884,12.758268,149.844963,131.201854,164.312137,147.596253,138.552691,169.679185,150.233737,145.061134,167.727294,0.000000
45.18909,34.185468,51.352775,165.862863,147.406951,12.293667,149.049776,129.691436,159.51815,147.153172,133.670436,165.218838,154.54605,141.315462,165.711485,0.000000
51.013123,35.00406,54.282712,167.967651,147.33782,8.8204,147.708999,126.174677,158.909662,147.699804,131.484088,163.989357,153.874427,140.726159,165.78619,0.000000
41.287212,34.179422,48.506867,165.684416,145.350151,15.987864,149.986928,128.082541,163.285691,145.234843,136.097011,166.850565,150.912522,140.320983,166.306827,0.000000
54.865747,35.072907,57.400092,168.836481,149.623569,7.620982,150.514218,128.016007,163.58813,150.230015,134.617937,166.670253,156.586207,142.629053,166.848825,0.000000
38.246847,34.445957,53.603306,164.00626,145.502245,10.671345,146.361666,128.373483,157.458471,145.48224,132.81477,164.019433,152.870338,139.295104,164.457404,0.000000
48.98632,34.905832,53.731424,167.917696,148.60528,10.641056,150.661692,127.051874,153.875924,148.67664,132.176582,161.856171,154.372838,140.864555,163.539274,0.000000
50.428258,34.728737,55.992859,164.00636,149.583034,11.466342,150.175697,130.93021,157.430092,149.325515,134.898213,164.902847,152.782723,141.564462,166.789229,0.000000
46.340604,34.45311,49.623545,171.884688,147.794782,10.937074,148.991958,130.781782,160.80869,146.894357,134.148723,167.226064,152.005001,141.40272,167.631692,0.000000
46.965108,35.816026,57.900702,160.762332,148.665235,9.114604,147.176968,128.149448,152.956189,149.986256,132.094484,163.237758,154.982592,140.146781,162.652055,0.000000
46.542325,34.267599,52.419824,166.278665,148.442153,10.09647,148.762026,129.861323,160.112157,148.819439,134.603096,166.049117,153.948254,141.437,165.779287,0.000000
39.862208,34.476468,51.221057,164.778168,148.97316,13.808355,150.732976,131.648693,156.591163,147.56301,134.344386,165.035001,152.543221,140.172217,165.12159,0.000000
47.798331,34.995636,59.560494,157.102177,146.780341,10.175457,145.201318,130.460348,155.43672,145.883866,133.763609,163.487789,152.402834,140.65476,164.913876,0.000000
40.084635,34.174794,55.317388,162.808298,147.597882,11.306341,148.365744,131.708525,156.811402,147.579984,135.781636,163.293692,152.038488,140.20428,162.474991,0.000000
47.99312,34.767475,54.264036,160.214228,148.600663,9.426303,147.92617,126.818522,151.576743,149.089112,132.04732,159.915834,154.087931,138.611256,161.194127,0.000000
40.220822,33.577975,55.081386,160.970393,146.174532,10.15747,147.106145,127.34365,153.132549,147.545641,132.632866,159.402075,152.770261,137.071054,159.879198,0.000000
46.292575,34.065927,57.950914,158.959923,149.861595,16.033226,153.966092,127.470606,159.49197,147.790762,140.1556,163.952118,148.361409,143.347508,164.718642,0.000000
52.811074,35.12817,59.341954,160.153204,149.06565,10.206574,150.173055,127.121766,151.298957,149.241254,135.697802,161.479516,152.080521,143.885275,163.655566,0.000000
